track_id,split,subset
148519,training,small
148532,training,small
148535,training,small
148536,training,small
148537,training,small
148584,training,small
148585,training,small
148586,training,small
148587,training,small
148602,training,small
148603,training,small
148604,training,small
148605,training,small
148606,test,small
148607,test,small
148608,test,small
148609,test,small
148610,test,small
148611,test,small
148612,test,small
148613,test,small
148773,training,small
149075,training,small
149078,training,small
149082,training,small
149083,training,small
149099,training,small
149100,training,small
149101,training,small
149102,training,small
149103,training,small
149118,training,small
149124,training,small
149138,training,small
149139,training,small
149140,training,small
149141,training,small
149142,training,small
149143,training,small
149185,training,small
149369,training,small
149370,training,small
149416,training,small
149417,training,small
149422,training,small
149452,validation,small
149488,training,small
149523,training,small
149623,test,small
149625,test,small
149626,test,small
149687,training,small
149689,training,small
149690,training,small
149700,training,small
149701,training,small
149712,training,small
149714,training,small
149727,training,small
149750,training,small
149775,training,small
149776,training,small
149777,training,small
149778,training,small
149842,training,small
149951,training,small
149953,training,small
150015,test,small
150017,test,small
150018,test,small
150062,training,small
150063,training,small
150064,training,small
150073,training,small
150078,training,small
150079,training,small
150080,training,small
150265,training,small
150266,training,small
150267,training,small
150268,training,small
150287,test,small
150288,test,small
151404,training,small
152103,training,small
152253,training,small
152254,training,small
152258,training,small
152261,training,small
152262,training,small
152324,training,small
152418,training,small
152425,training,small
152480,training,small
152543,training,small
152545,training,small
152568,training,small
152569,training,small
152570,training,small
153337,training,small
153383,training,small
153452,training,small
153946,training,small
153955,training,small
153956,training,small
154303,test,small
154305,test,small
154306,test,small
154307,test,small
154308,test,small
154309,test,small
154413,training,small
154414,training,small
155066,training,small
